"","X","id","hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"1028",47583,48529,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1029",4257,4375,"Resort Hotel",1,81,2016,"March",11,9,0,3,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","115","NULL",0,"Transient-Party",59,0,0,"Canceled","2016-02-25"
"1030",4549,4675,"Resort Hotel",1,148,2016,"March",14,27,2,1,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","242","NULL",0,"Transient",90,0,1,"Canceled","2016-01-06"
"1031",84263,85707,"City Hotel",0,115,2016,"March",12,18,0,2,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-03-20"
"1032",47617,48563,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1033",106403,108336,"City Hotel",0,116,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1034",47628,48574,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1035",84100,85539,"City Hotel",0,164,2016,"March",12,13,2,2,2,0,0,"BB","BGR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Contract",90,0,2,"Check-Out","2016-03-17"
"1036",105447,107364,"City Hotel",0,0,2017,"March",10,7,0,5,1,0,0,"BB","USA","Direct","Direct",0,0,0,"D","A",0,"No Deposit","NULL","NULL",0,"Transient",90,0,0,"Check-Out","2017-03-12"
"1037",64292,65289,"City Hotel",1,80,2017,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","56","NULL",0,"Transient",90,0,0,"Canceled","2017-01-10"
"1038",47441,48386,"City Hotel",1,251,2016,"March",13,22,0,3,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",93,"Transient",90,0,0,"Canceled","2015-10-16"
"1039",106382,108315,"City Hotel",0,73,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1040",84423,85872,"City Hotel",0,5,2016,"March",13,21,1,1,2,1,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",128,0,2,"Check-Out","2016-03-23"
"1041",47656,48602,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1042",64138,65135,"City Hotel",1,278,2017,"March",12,25,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-13"
"1043",63688,64684,"City Hotel",1,64,2017,"March",11,15,0,2,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,1,"Canceled","2017-03-08"
"1044",106375,108308,"City Hotel",0,115,2017,"March",12,23,0,3,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","171","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-03-26"
"1045",64322,65319,"City Hotel",1,80,2017,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","56","NULL",0,"Transient",90,0,0,"Canceled","2017-01-10"
"1046",63459,64455,"City Hotel",1,260,2017,"March",10,10,0,2,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,0,"Canceled","2016-06-26"
"1047",21689,22071,"Resort Hotel",0,18,2016,"March",11,12,2,3,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",90,0,2,"Check-Out","2016-03-17"
"1048",63255,64251,"City Hotel",1,16,2017,"March",9,3,0,2,2,1,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",128,0,1,"Canceled","2017-02-16"
"1049",84571,86026,"City Hotel",0,6,2016,"March",13,23,0,3,2,0,0,"SC","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,1,1,"Check-Out","2016-03-26"
"1050",106381,108314,"City Hotel",0,116,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1051",47591,48537,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1052",47447,48392,"City Hotel",1,251,2016,"March",13,22,0,3,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",93,"Transient",90,0,0,"Canceled","2015-10-16"
"1053",64308,65305,"City Hotel",1,80,2017,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","56","NULL",0,"Transient",90,0,0,"Canceled","2017-01-10"
"1054",10214,10386,"Resort Hotel",1,182,2017,"March",9,1,8,22,2,2,0,"HB","RUS","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",130,0,1,"Canceled","2016-11-24"
"1055",47663,48609,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1056",106439,108372,"City Hotel",0,116,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1057",47464,48409,"City Hotel",1,251,2016,"March",13,22,0,3,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",93,"Transient",90,0,0,"Canceled","2015-10-16"
"1058",83794,85227,"City Hotel",0,27,2016,"March",11,10,0,1,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,0,"Check-Out","2016-03-11"
"1059",79577,80821,"City Hotel",0,4,2017,"March",10,7,0,1,2,0,0,"BB","PRT","Offline TA/TO","Direct",1,1,0,"D","A",0,"No Deposit","85","NULL",0,"Transient",90,0,1,"Check-Out","2017-03-08"
"1060",64148,65145,"City Hotel",1,278,2017,"March",12,25,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-13"
"1061",106576,108509,"City Hotel",0,5,2017,"March",13,28,0,1,1,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",128,0,2,"Check-Out","2017-03-29"
"1062",84240,85684,"City Hotel",0,115,2016,"March",12,18,0,2,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-03-20"
"1063",47449,48394,"City Hotel",1,251,2016,"March",13,22,0,3,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",93,"Transient",90,0,0,"Canceled","2015-10-16"
"1064",63404,64400,"City Hotel",1,608,2017,"March",10,9,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"1065",105255,107171,"City Hotel",0,174,2017,"March",10,5,2,2,2,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-09"
"1066",33844,34528,"Resort Hotel",0,15,2017,"March",13,27,1,0,2,0,0,"BB","FRA","Direct","Direct",0,0,0,"F","F",0,"No Deposit","250","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-28"
"1067",34165,34858,"Resort Hotel",0,15,2017,"March",13,30,2,6,1,0,0,"SC","PRT","Corporate","Corporate",0,0,0,"A","A",1,"No Deposit","NULL","523",0,"Transient-Party",90,0,0,"Check-Out","2017-04-07"
"1068",105275,107191,"City Hotel",0,11,2017,"March",10,7,0,2,1,0,0,"BB","ESP","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","441","NULL",0,"Transient-Party",130,0,2,"Check-Out","2017-03-09"
"1069",47593,48539,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1070",64294,65291,"City Hotel",1,80,2017,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","56","NULL",0,"Transient",90,0,0,"Canceled","2017-01-10"
"1071",47627,48573,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1072",64036,65033,"City Hotel",1,622,2017,"March",12,23,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"1073",83517,84946,"City Hotel",0,1,2016,"March",10,1,0,5,2,1,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","9","NULL",0,"Transient",128,1,2,"Check-Out","2016-03-06"
"1074",64139,65136,"City Hotel",1,278,2017,"March",12,25,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-13"
"1075",106827,108764,"City Hotel",0,23,2017,"March",13,29,0,3,1,0,0,"BB","CZE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",128,0,1,"Check-Out","2017-04-01"
"1076",105251,107167,"City Hotel",0,174,2017,"March",10,5,2,2,2,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-03-09"
"1077",64311,65308,"City Hotel",1,80,2017,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","56","NULL",0,"Transient",90,0,0,"Canceled","2017-01-10"
"1078",33417,34093,"Resort Hotel",0,1,2017,"March",10,11,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",90,0,1,"Check-Out","2017-03-12"
"1079",106417,108350,"City Hotel",0,116,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1080",34158,34849,"Resort Hotel",0,15,2017,"March",13,30,2,6,1,0,0,"SC","PRT","Corporate","Corporate",0,0,0,"A","A",1,"No Deposit","NULL","523",0,"Transient-Party",90,0,0,"Check-Out","2017-04-07"
"1081",47666,48612,"City Hotel",1,161,2016,"March",13,25,1,2,3,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1082",106429,108362,"City Hotel",0,116,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1083",63529,64525,"City Hotel",1,182,2017,"March",10,11,2,6,2,0,0,"BB","PRT","Corporate","TA/TO",0,0,0,"A","A",0,"No Deposit","330","NULL",0,"Transient-Party",90,0,0,"Canceled","2016-12-07"
"1084",105253,107169,"City Hotel",0,174,2017,"March",10,5,2,2,2,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-03-09"
"1085",63470,64466,"City Hotel",1,98,2017,"March",10,10,1,2,1,0,0,"BB","DNK","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","9","NULL",0,"Transient",90,0,2,"Canceled","2016-12-27"
"1086",33437,34114,"Resort Hotel",0,31,2017,"March",10,6,2,5,3,0,0,"HB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","464","NULL",0,"Transient",59,0,1,"Check-Out","2017-03-13"
"1087",83812,85245,"City Hotel",0,6,2016,"March",11,9,0,3,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-03-12"
"1088",83581,85012,"City Hotel",0,9,2016,"March",11,7,1,0,1,0,0,"SC","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,1,"Check-Out","2016-03-08"
"1089",47595,48541,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1090",64142,65139,"City Hotel",1,278,2017,"March",12,25,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-13"
"1091",64101,65098,"City Hotel",1,256,2017,"March",12,24,0,2,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,0,"Canceled","2016-08-24"
"1092",47646,48592,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1093",105369,107285,"City Hotel",0,0,2017,"March",10,7,0,4,2,0,0,"SC","RUS","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",90,0,3,"Check-Out","2017-03-11"
"1094",106378,108311,"City Hotel",0,115,2017,"March",12,23,0,3,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","171","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-03-26"
"1095",63097,64093,"City Hotel",1,601,2017,"March",9,2,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"1096",64194,65191,"City Hotel",1,34,2017,"March",13,27,1,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",128,0,0,"Canceled","2017-02-21"
"1097",4258,4376,"Resort Hotel",1,15,2016,"March",11,9,0,3,2,0,0,"BB","GBR","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","115","NULL",0,"Transient-Party",59,0,0,"Canceled","2016-02-25"
"1098",106370,108303,"City Hotel",0,116,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1099",63801,64798,"City Hotel",1,27,2017,"March",11,16,0,3,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",128,0,0,"Canceled","2017-02-17"
"1100",105252,107168,"City Hotel",0,174,2017,"March",10,5,2,2,2,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-03-09"
"1101",105626,107546,"City Hotel",0,3,2017,"March",11,14,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",128,0,2,"Check-Out","2017-03-15"
"1102",105245,107161,"City Hotel",0,174,2017,"March",10,5,2,2,2,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-03-09"
"1103",105479,107396,"City Hotel",0,7,2017,"March",10,10,0,2,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",128,0,0,"Check-Out","2017-03-12"
"1104",64296,65293,"City Hotel",1,80,2017,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","56","NULL",0,"Transient",90,0,0,"Canceled","2017-01-10"
"1105",64140,65137,"City Hotel",1,278,2017,"March",12,25,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-13"
"1106",106632,108565,"City Hotel",0,14,2017,"March",13,28,0,1,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","F",0,"No Deposit","9","NULL",0,"Transient",128,0,0,"Check-Out","2017-03-29"
"1107",47604,48550,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"B","B",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1108",47619,48565,"City Hotel",1,161,2016,"March",13,25,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","12","NULL",101,"Transient",130,0,0,"Canceled","2016-02-10"
"1109",63307,64303,"City Hotel",1,204,2017,"March",10,5,1,0,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,1,"Canceled","2016-09-28"
"1110",63539,64535,"City Hotel",1,25,2017,"March",11,12,1,0,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",90,0,0,"Canceled","2017-02-16"
"1111",106430,108363,"City Hotel",0,116,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1112",64313,65310,"City Hotel",1,80,2017,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","56","NULL",0,"Transient",90,0,0,"Canceled","2017-01-10"
"1113",105878,107801,"City Hotel",0,3,2017,"March",10,11,2,6,2,0,0,"BB","IRL","Corporate","TA/TO",0,0,0,"A","A",3,"No Deposit","330","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-03-19"
"1114",64283,65280,"City Hotel",1,80,2017,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","56","NULL",0,"Transient",90,0,0,"Canceled","2017-01-10"
"1115",83811,85244,"City Hotel",0,8,2016,"March",11,9,0,3,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-03-12"
"1116",63120,64116,"City Hotel",1,98,2017,"March",9,2,0,2,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,0,"Canceled","2016-11-24"
"1117",106389,108322,"City Hotel",0,116,2017,"March",12,24,0,2,1,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","171","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-03-26"
"1118",64141,65138,"City Hotel",1,278,2017,"March",12,25,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-13"
"1119",50734,51690,"City Hotel",1,158,2016,"May",22,24,0,2,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","37","NULL",31,"Transient",130,0,0,"Canceled","2016-01-18"
"1120",67922,68929,"City Hotel",1,423,2017,"May",21,23,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-02-28"
"1121",66887,67891,"City Hotel",1,5,2017,"May",19,9,0,1,2,0,0,"BB","PRT","Groups","Corporate",0,0,0,"A","A",0,"Non Refund","47","NULL",0,"Transient",90,0,0,"Canceled","2017-05-05"
"1122",66732,67735,"City Hotel",1,407,2017,"May",18,6,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"1123",50719,51675,"City Hotel",1,158,2016,"May",22,24,0,2,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","37","NULL",31,"Transient",130,0,0,"Canceled","2016-01-18"
"1124",35925,36652,"Resort Hotel",0,159,2017,"May",21,24,0,1,2,0,1,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","171","NULL",0,"Transient",90,0,1,"Check-Out","2017-05-25"
"1125",110845,112822,"City Hotel",0,246,2017,"May",21,27,1,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","12","NULL",0,"Transient-Party",128,0,1,"Check-Out","2017-05-29"
"1126",5666,5803,"Resort Hotel",0,211,2016,"May",20,14,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-05-16"
"1127",67924,68931,"City Hotel",1,423,2017,"May",21,23,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-02-28"
"1128",68364,69371,"City Hotel",1,186,2017,"May",22,30,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","19","NULL",0,"Transient",130,0,0,"Canceled","2016-11-25"
"1129",67928,68935,"City Hotel",1,423,2017,"May",21,23,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-02-28"
"1130",67764,68771,"City Hotel",1,420,2017,"May",20,20,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-03-02"
"1131",35341,36056,"Resort Hotel",0,0,2017,"May",18,6,1,1,2,1,0,"BB","NLD","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",128,0,0,"Check-Out","2017-05-08"
"1132",110840,112817,"City Hotel",0,246,2017,"May",21,27,1,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","12","NULL",0,"Transient-Party",128,0,1,"Check-Out","2017-05-29"
"1133",110854,112831,"City Hotel",0,246,2017,"May",21,27,1,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","12","NULL",0,"Transient-Party",128,0,1,"Check-Out","2017-05-29"
"1134",109192,111151,"City Hotel",0,88,2017,"May",18,4,0,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","9","NULL",0,"Transient",128,0,2,"Check-Out","2017-05-07"
"1135",66890,67894,"City Hotel",1,410,2017,"May",19,9,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"1136",11380,11559,"Resort Hotel",1,25,2017,"May",20,17,0,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",90,0,1,"Canceled","2017-04-30"
"1137",109358,111317,"City Hotel",0,144,2017,"May",18,6,2,1,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","52","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-05-09"
"1138",67728,68735,"City Hotel",1,420,2017,"May",20,20,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-03-02"
"1139",66946,67950,"City Hotel",1,35,2017,"May",19,10,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","39","NULL",0,"Transient-Party",130,0,0,"Canceled","2017-05-03"
"1140",109329,111288,"City Hotel",0,33,2017,"May",19,8,1,0,2,0,0,"BB","ESP","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","39","NULL",0,"Transient-Party",130,0,0,"Check-Out","2017-05-09"
"1141",23544,23978,"Resort Hotel",0,81,2016,"May",20,8,1,0,2,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"D","G",0,"No Deposit","251","NULL",0,"Transient",59,0,1,"Check-Out","2016-05-09"
"1142",67364,68370,"City Hotel",1,394,2017,"May",20,16,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-05-04"
"1143",50388,51344,"City Hotel",1,316,2016,"May",21,19,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-22"
"1144",67507,68514,"City Hotel",1,175,2017,"May",20,19,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-11-25"
"1145",109082,111040,"City Hotel",0,17,2017,"May",18,4,0,1,2,0,0,"BB","FRA","Direct","Direct",0,0,0,"A","A",1,"No Deposit","14","NULL",0,"Transient",130,0,0,"Check-Out","2017-05-05"
"1146",110425,112398,"City Hotel",0,11,2017,"May",21,23,0,1,1,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","159","NULL",0,"Transient",130,0,0,"Check-Out","2017-05-24"
